time	leftRight	frontBack	up	angular
2020-06-30 07:29:55.800	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.850	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.900	0.25	0.0	0.0	0.0
2020-06-30 07:29:55.950	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.000	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.050	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.100	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.150	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.200	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.250	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.300	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.350	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.400	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.450	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.500	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.550	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.600	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.650	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.700	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.750	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.800	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.850	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.900	0.25	0.0	0.0	0.0
2020-06-30 07:29:56.950	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.000	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.050	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.100	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.150	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.200	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.250	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.300	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.350	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.400	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.450	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.500	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.550	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.600	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.650	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.700	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.750	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.800	0.25	0.0	0.0	0.0
2020-06-30 07:29:57.850	0.25	0.0	0.0	0.0
