time	leftRight	frontBack	up	angular
2016-03-31 12:29:29.470	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.475	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.480	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.485	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.490	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.495	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.500	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.505	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.510	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.515	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.520	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.525	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.530	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.535	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.540	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.545	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.550	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.555	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.560	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.565	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.570	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.575	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.580	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.585	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.590	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.595	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.600	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.605	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.610	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.615	0.0	-0.25	0.0	0.0
2016-03-31 12:29:29.620	0.0	-0.25	0.0	0.0
