time	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board
2020-06-30 07:29:35.350	2.0	65.0	28.88888888888889	8.666666666666666	-82.0	98836.0	344.0	3.5790719777149525e-42	-52.084337870279946	0.0	0.0	-2521.777777777778	-1016.0	52439.0	0.0	0.0	0.0	0.0	2068.0	2044.0	2576.0	0.0	0.0	0.0	0.0	204226212.7777778
2020-06-30 07:29:35.400	2.0	65.0	27.6	9.2	-85.2	98835.2	344.0	3.410760462166605e-42	-52.07911911010742	0.0	0.0	-2522.4	-1011.4	52420.9	0.0	0.0	0.0	0.0	2067.6	2042.4	2577.6	0.0	0.0	0.0	0.0	204273797.2
2020-06-30 07:29:35.450	2.0	65.0	27.8	7.0	-86.2	98832.0	344.0	3.2260693245685936e-42	-52.07417640686035	0.0	0.0	-2522.6	-1009.7	52400.3	0.0	0.0	0.0	0.0	2068.0	2043.6	2579.6	0.0	0.0	0.0	0.0	204328811.1
2020-06-30 07:29:35.500	2.0	65.0	28.8	5.6	-86.0	98836.4	344.0	3.0668818190212945e-42	-52.06909446716308	0.0	0.0	-2522.3	-1007.3	52383.3	0.0	0.0	0.0	0.0	2068.0	2042.0	2579.2	0.0	0.0	0.0	0.0	204378884.5
2020-06-30 07:29:35.550	2.0	65.0	25.333333333333332	8.0	-84.0	98836.0	344.0	2.967015948463746e-42	-52.06748962402344	0.0	0.0	-2522.0	-1010.6666666666666	52372.0	0.0	0.0	0.0	0.0	2068.0	2041.3333333333333	2577.3333333333335	0.0	0.0	0.0	0.0	204411366.0
2020-06-30 07:29:35.600	7.0	65.0	29.444444444444443	7.666666666666667	-86.11111111111111	98835.33333333333	344.0	0.0	0.0	0.0	0.0	1.3333333333333333	-8.0	52367.555555555555	0.0	-0.7225244442621866	-19.90859678056505	0.0	2068.0	2044.0	2577.3333333333335	70.0	70.0	70.0	70.0	204472811.66666666
2020-06-30 07:29:35.650	7.0	65.0	28.6	8.0	-84.2	98834.9	344.0	0.0	0.0	0.0	0.0	3.5	-20.8	52366.3	0.0	-0.21852837055921553	-8.095528030395508	0.0	2068.0	2040.0	2576.0	70.0	70.0	70.0	70.0	204523937.6
2020-06-30 07:29:35.700	7.0	65.0	29.0	7.4	-88.0	98832.8	344.0	0.0	0.0	0.0	0.0	8.5	-31.6	52363.5	0.0	-0.12759963274002076	-2.4051573634147645	0.0	2068.0	2043.6	2576.0	70.0	70.0	70.0	70.0	204574004.6
2020-06-30 07:29:35.750	7.0	65.0	30.444444444444443	8.222222222222221	-86.66666666666667	98835.33333333333	344.44444444444446	0.0	0.0	0.0	0.0	11.555555555555555	-32.888888888888886	52361.22222222222	0.0	-0.07865956839587954	-1.2513596879111395	0.0	2068.0	2044.0	2576.8888888888887	70.0	70.0	70.0	70.0	204621520.55555555
2020-06-30 07:29:35.800	7.0	65.0	28.8	6.6	-84.2	98833.9	344.5	0.0	0.0	0.0	0.0	14.1	-40.3	52360.9	0.0	-0.1096267744898796	-0.21905796453356743	0.0	2068.0	2041.6	2576.0	70.0	70.0	70.0	70.0	204677688.1
2020-06-30 07:29:35.850	7.0	65.0	28.5	8.25	-86.5	98830.5	344.0	0.0	0.0	0.0	0.0	17.625	-45.625	52360.5	0.0	-0.12352147232741117	-0.3638259842991829	0.0	2068.0	2044.0	2576.5	70.0	70.0	70.0	70.0	204724708.0
2020-06-30 07:29:35.900	7.0	65.0	27.90909090909091	8.454545454545455	-84.63636363636364	98834.81818181818	344.6363636363636	0.0	0.0	0.0	0.0	18.90909090909091	-47.18181818181818	52360.181818181816	0.0	-0.12392287769100883	-0.6360566724430431	0.0	2068.0	2044.0	2576.0	70.0	70.0	70.0	70.0	204776699.54545453
2020-06-30 07:29:35.950	7.0	65.0	29.6	8.4	-88.0	98829.5	344.6	0.0	0.0	0.0	0.0	19.2	-50.4	52357.6	0.0	-0.14187577962875367	-0.509198796749115	0.0	2068.0	2043.2	2576.4	70.0	70.0	70.0	70.0	204829226.1
2020-06-30 07:29:36.000	7.0	65.0	35.0	9.5	-87.0	98827.0	345.0	0.0	0.0	0.0	0.0	21.375	-52.5	52354.25	0.0	-0.17439761944115162	-0.5164579637348652	0.0	2067.5	2043.5	2576.0	70.0	70.0	70.0	70.0	204874251.875
