	leftRight	frontBack	angular	Roll_Mean	Roll_SD	Roll_FFT_Mean_Real	Roll_FFT_Mean_Imag	Roll_FFT_SD	Pitch_Mean	Pitch_SD	Pitch_FFT_Mean_Real	Pitch_FFT_Mean_Imag	Pitch_FFT_SD	Yaw_Mean	Yaw_SD	Yaw_FFT_Mean_Real	Yaw_FFT_Mean_Imag	Yaw_FFT_SD
121	0.0	0.0	0.0	-1745.3725490196077	688.0054138177417	-2576.0	0.0	13147.917705857457	-2210.1176470588234	577.0941965133296	-2651.0	7.133291778611202e-14	16095.736795810246	3743.156862745098	130.47550631064965	3822.9999999999986	8.916614723264002e-15	26473.10476691391
122	0.0	0.0	0.0	1328.7058823529412	773.9534944258767	-278.0000000000004	-7.133291778611202e-14	10977.72043732213	846.9215686274509	867.2932842512637	-906.0000000000002	-1.4266583557222404e-13	8609.432443547019	3014.0392156862745	251.42596936269948	3452.0	5.3499688339584013e-14	21321.672401573007
123	0.0	0.0	0.0	1112.56	746.5856993004888	2201.0000000000005	-7.275957614183426e-14	9214.91166533896	1333.78	660.6066693577957	1985.0	1.4551915228366852e-13	10335.777087379545	2324.82	94.65298516158907	2605.0	9.094947017729283e-15	16245.04035082708
124	0.0	0.0	0.0	-743.58	257.0383698983481	-98.00000000000014	0.0	5562.319030764057	-1114.56	498.1511079983663	27.000000000000238	7.275957614183426e-14	8632.450231539133	2775.58	256.4285545722239	2308.000000000001	-1.8189894035458565e-14	19574.297765181767
125	0.0	0.0	0.0	-309.08	712.9700369580758	-1045.0	-7.275957614183426e-14	5394.516753148515	-620.32	793.0053578633629	-1692.0	1.4551915228366852e-13	6915.190235994958	3234.26	67.81646112854902	3106.0000000000014	1.8189894035458565e-14	22662.8463569782
126	0.0	0.0	0.0	2502.18	551.5525610492621	1203.0000000000002	1.0913936421275138e-13	18077.84666380374	1789.72	377.748648707047	887.0000000000003	0.0	12903.597056635022	3207.22	87.55028041074453	3318.0000000000005	0.0	22442.975181557365
127	0.0	0.0	0.0	2762.3396226415093	122.61028049424105	2939.0000000000005	-3.432055478388408e-14	19914.23141876181	1925.7169811320755	167.6734671867723	2250.9999999999995	3.432055478388408e-14	13891.274743521562	2814.3584905660377	71.177719202916	2999.0	0.0	20274.78823563886
128	0.0	0.0	0.0	2973.015625	250.86746327664608	2591.999999999999	-2.842170943040401e-14	23727.49344115387	-370.953125	1424.7950667298558	1660.0	0.0	11660.781320306114	2584.890625	134.95544602612142	2750.0	0.0	20523.87246598458
129	-0.25	0.0	0.0	574.84	1387.631885150278	2586.0	-6.652304104396275e-13	19700.41057947778	-1081.1257142857144	1285.3467241716437	-2887.0	0.0	22030.236222065345	2569.925714285714	129.28767556523405	2405.0	-4.157690065247672e-14	33954.84993340421
130	-0.25	0.0	0.0	-6831.056603773585	1326.6792906321555	-4023.0	1.3728221913553633e-13	50500.06258411964	665.2641509433962	183.54323442590953	700.0000000000001	0.0	4975.14009852989	2774.056603773585	44.702123158533986	2758.0	-8.58013869597102e-15	20008.87345654423
131	-0.25	0.0	0.0	-8667.145454545454	79.2192396699457	-8578.0	4.134066826240583e-15	63705.02842790355	297.3818181818182	99.3969984747282	422.0000000000001	-1.653626730496233e-14	2286.7619027786864	2809.7090909090907	20.039663150201747	2765.0	1.2918958832001822e-15	20653.63035884975
132	-0.25	0.0	0.0	-7914.924528301887	230.60280718452083	-8403.999999999998	-3.432055478388408e-14	57030.0868401934	543.3207547169811	229.02111409500478	167.99999999999997	-6.864110956776817e-14	4289.187102470583	2794.622641509434	65.83949219613612	2852.9999999999995	8.58013869597102e-15	20149.830520379073
133	-0.25	0.0	0.0	-7588.584905660377	28.26654397003583	-7672.0	-3.753810679487322e-15	54710.818573660545	1144.0566037735848	154.30873428052638	1031.9999999999998	1.716027739194204e-14	8340.673893637133	2577.603773584906	38.22048232007186	2657.9999999999995	-2.145034673992755e-15	18578.122698485982
134	-0.25	0.0	0.0	-7545.482142857143	80.0609123175751	-7592.000000000002	8.120488408686859e-15	55955.70860064235	256.60714285714283	275.7700050100905	760.0	-4.872293045212115e-14	2714.5154263698705	2899.535714285714	213.22656999788094	2586.9999999999995	3.2481953634747435e-14	21602.37753118855
135	-0.25	0.0	0.0	-7426.173076923077	36.00893113245345	-7361.999999999998	4.372570681600617e-15	53043.06555055052	-475.61538461538464	181.09911797837222	-176.00000000000006	-8.745141363201234e-15	3665.7034795520494	3584.3846153846152	159.37825759520285	3281.0	3.4980565452804934e-14	25664.02526884666
136	-0.25	0.0	0.0	-7471.1	49.83823833162644	-7383.0	-4.547473508864641e-15	52311.39707558956	-1084.44	102.89045825536982	-846.0	4.547473508864641e-15	7655.985370936912	4075.46	79.99080197122666	3891.0	-1.3642420526593923e-14	28559.565052710448
