time	leftRight	frontBack	angular	Roll_Mean	Roll_SD	Roll_FFT_Mean_Real	Roll_FFT_Mean_Imag	Roll_FFT_SD	Pitch_Mean	Pitch_SD	Pitch_FFT_Mean_Real	Pitch_FFT_Mean_Imag	Pitch_FFT_SD	Yaw_Mean	Yaw_SD	Yaw_FFT_Mean_Real	Yaw_FFT_Mean_Imag	Yaw_FFT_SD
2016-03-31 12:30:02.900	2	3	2	-134.30525252525254	552.1422014113202	-754.5	-2.2737367544323207e-14	3513.7851680784966	2276.14297979798	8533.39089787945	2462.699999999999	-1.4551915228366853e-12	55802.49628761977	-98983.02232323233	216.98534271009004	-98841.29999999997	1.1368683772161604e-14	618172.9766412701
2016-03-31 12:30:04.900	2	1	2	-165.96357323232323	497.7573160053252	-1291.7999999999997	2.2737367544323207e-14	3056.7143947504537	-3893.071085858586	2989.9001385344054	1372.6999999999994	1.8189894035458566e-13	31015.091607606904	-99466.70686868686	308.89862289919205	-98798.40000000002	4.5474735088646414e-14	621279.1030638808
2016-03-31 12:30:06.900	2	1	2	201.79584415584415	345.5626544831478	-671.0	-1.7053025658242407e-14	2440.3203551338024	-182.97240259740252	8861.980154518265	-4810.399999999999	0.0	55853.26219843846	-99326.34240981241	553.3014256793458	-100035.30000000003	-9.094947017729283e-14	620188.7424914036
2016-03-31 12:30:08.900	2	1	2	117.66867784992787	1098.4186986044	265.1818181818182	0.0	6981.723341048051	1458.59123466811	8152.557266779355	-9180.818181818182	-1.4551915228366853e-12	51569.17405418761	-99821.273117785	518.1326262824537	-98683.72727272726	0.0	623573.350218333
2016-03-31 12:30:10.900	2	3	2	-338.93364898989904	449.0689818500999	463.0	-2.2737367544323207e-14	3528.057504505806	-1154.7645328282829	7766.095982233804	6851.900000000001	0.0	49182.116502361365	-99555.44605429293	318.863798181023	-99677.89999999998	0.0	621707.2114582803
2016-03-31 12:30:12.900	2	3	2	254.18550505050507	1001.2340293427428	66.00000000000023	4.5474735088646414e-14	6532.90426224565	3105.284368686868	9010.905664474112	1429.5000000000002	-7.275957614183426e-13	60262.13575644748	-99004.22257575757	270.40361046304787	-99303.10000000002	-2.2737367544323207e-14	618235.604416389
2016-03-31 12:30:14.900	2	2	3	-247.5036426767677	570.5530987786767	94.59999999999991	-2.2737367544323207e-14	3932.25209092306	1100.620946969697	2063.805384968689	-7159.200000000001	-4.092726157978177e-13	12944.968937674947	-92801.90970643939	7816.589033697372	-98145.9	0.0	580774.5885320258
2016-03-31 12:30:16.900	2	2	3	-222.84420454545452	267.58895214387695	-475.6	-4.5474735088646414e-14	2150.4278905274123	557.2821022727273	245.86079689916016	1074.3	0.0	3699.5019162876533	-50561.163888888885	13707.654333974288	-74233.80000000002	-1.4551915228366853e-12	322897.1758673529
2016-03-31 12:30:18.900	2	2	3	-578.7358585858585	354.78189518183046	-318.4000000000002	0.0	4281.452665448596	463.46007575757574	276.0123833997685	832.6000000000004	-2.2737367544323207e-14	3308.4589077770856	-5382.8069444444445	13283.520711509973	-27195.0	-7.275957614183426e-13	86472.50024586401
2016-03-31 12:30:20.900	2	2	3	-324.97643939393936	394.1627492131622	-665.9000000000001	-4.5474735088646414e-14	3161.571690020272	27.70123737373737	236.6557604074137	-47.49999999999999	2.2737367544323207e-14	1506.212484824732	41154.727853535354	13496.054408077156	18581.000000000007	-7.275957614183426e-13	273292.7931914296
2016-03-31 12:30:22.900	2	2	3	59.42967171717172	600.1390425713543	-519.7999999999998	2.2737367544323207e-14	3778.5920938829713	3112.8012373737374	3787.567070594909	227.60000000000073	-3.637978807091713e-13	31005.741928649513	76207.24846590908	5082.266787942973	65077.4	-3.637978807091713e-13	478643.811395473
2016-03-31 12:30:24.900	2	3	2	-407.2074431818182	1048.1231298268308	1565.8	2.2737367544323207e-14	6937.108204607061	-1873.9036237373737	5316.738484733561	7653.000000000002	-3.637978807091713e-13	34822.41386297221	81149.54483585859	734.7561125151058	80320.79999999999	1.8189894035458566e-13	506932.05543922365
2016-03-31 12:30:26.900	2	1	2	-261.73171717171715	955.1757218920029	1221.4	1.8189894035458566e-13	6143.512684012509	288.0821717171717	7134.851732081239	-4347.5	7.275957614183426e-13	44951.788249276105	80277.46467171717	811.5046503578502	81668.8	-2.728484105318785e-13	501134.1158444654
2016-03-31 12:30:28.900	1	2	2	543.992601010101	1126.5083311516546	121.60000000000001	0.0	7910.952676151768	-739.8424305555556	716.9411415948501	669.9000000000001	1.3642420526593926e-13	6481.210603927878	78398.50589646465	550.1738275767111	79478.3	-2.842170943040401e-14	489436.7543928961
2016-03-31 12:30:30.900	1	2	2	-361.60742424242426	361.0912048888258	-541.7777777777779	0.0	3186.2749944281886	-303.53154040404036	332.88464866340405	-397.77777777777777	-1.1368683772161604e-14	2821.261464830666	79217.0479040404	102.807174107149	78954.22222222222	8.526512829121203e-15	494752.7470475805
2016-03-31 12:30:32.900	1	2	2	-526.5074242424241	5710.912696038169	-334.22222222222223	0.0	36270.61691077595	-38.63601010101011	629.7485049324242	162.5555555555555	-4.5474735088646414e-14	3987.055620505435	79835.39404040403	312.03012810334394	79384.99999999999	0.0	498647.69321686117
2016-03-31 12:30:34.900	2	2	2	142.26752525252525	502.1865974758247	-341.1000000000001	4.5474735088646414e-14	3283.4292876553554	-509.7806818181818	743.4363755663716	-2037.7	0.0	5324.541128849596	79780.95426767676	259.4029211760952	80169.80000000002	4.5474735088646414e-14	498172.1803929099
2016-03-31 12:30:36.900	2	2	2	-483.8842550505051	229.45957064278574	-448.54545454545473	4.5474735088646414e-14	3357.176439959742	-124.24247474747474	316.5447107429604	-382.1818181818182	5.684341886080802e-15	2116.4609410712246	79499.87762626263	288.04061923499756	79083.36363636362	-9.094947017729283e-14	496546.4348835073
2016-03-31 12:30:38.900	2	2	2	-508.92857142857144	627.736038052132	-613.5	-3.2481953634747435e-14	2048.180538917407	59.84285714285717	493.4137871058352	314.90000000000003	0.0	1276.7561709269312	80307.64285714284	145.02064736879817	80081.19999999998	8.120488408686859e-15	196805.41438784148
