time	leftRight	frontBack	up	angular	State	Battery_level	Magnetometer_x	Magnetometer_y	Magnetometer_z	Pressure	Temperature	Wind_speed	Wind_angle	Wind_compensation:pitch	Wind_compensation:roll	Pitch_y	Roll_x	Yaw_z	Altitude	Velocity_x	Velocity_y	Velocity_z	Acceleration_x	Acceleration_y	Acceleration_z	Motor_1_power	Motor_2_power	Motor_3_power	Motor_4_power	time_board	_merge
1970-01-01 00:00:17.413	0.0	0.25	0.0	0.0	3	80	-70	20	-84	98517	528	0.060714621096849435	-22.96552085876465	0.0	0.0	6014.0	223.0	-99364.0	731	-1131.6824951171875	0.7820754051208496	0.0	2052.0	2040.0	2552.0	195	184	173	172	1539202268096	both
1970-01-01 00:00:17.447	0.0	0.25	0.0	0.0	3	80	-69	19	-81	98502	528	0.06113222613930702	-23.972309112548828	0.0	0.0	6170.0	196.0	-99366.0	731	-1130.6295166015625	-7.297454833984375	0.0	2064.0	2064.0	2552.0	192	186	172	175	1539219303100	both
1970-01-01 00:00:17.477	0.0	0.25	0.0	0.0	3	80	-69	19	-83	98478	528	0.058374520391225815	-22.76016998291016	0.0	0.0	6381.0	221.0	-99406.0	731	-1152.5872802734375	-39.467247009277344	0.0	2096.0	2044.0	2552.0	191	187	170	177	1539234333007	both
1970-01-01 00:00:17.538	0.0	0.25	0.0	0.0	3	80	-73	21	-81	98508	528	0.05802953988313675	-24.0941104888916	0.0	0.0	6549.0	189.0	-99421.0	734	-1106.584716796875	-40.373779296875	0.0	2120.0	1996.0	2592.0	194	186	171	172	1539264393554	both
1970-01-01 00:00:17.603	0.0	0.25	0.0	0.0	3	80	-62	20	-86	98490	528	0.05829743668437004	-24.213685989379886	0.0	0.0	6692.0	155.0	-99421.0	736	-1139.2230224609375	20.515384674072266	0.0	2152.0	2040.0	2584.0	194	185	170	173	1539295458618	both
1970-01-01 00:00:17.664	0.0	0.25	0.0	0.0	3	80	-72	24	-78	98454	528	0.05830208584666253	-24.865821838378906	0.0	0.0	6768.0	142.0	-99432.0	737	-1178.1973876953125	34.375839233398445	0.0	2044.0	2004.0	2572.0	195	186	170	172	1539325518585	both
1970-01-01 00:00:17.698	0.0	0.25	0.0	0.0	3	80	-68	24	-88	98457	528	0.05860918015241622	-25.290267944335934	0.0	0.0	6816.0	50.0	-99467.0	738	-1191.0621337890625	33.85898208618164	0.0	2084.0	2096.0	2576.0	192	188	167	175	1539342553955	both
1970-01-01 00:00:18.768	0.0	0.25	0.0	0.0	3	80	-69	-1	-91	98481	528	0.06549635529518127	7.134699821472168	0.0	0.0	-1740.0	-1167.0	-99241.0	782	-441.98333740234375	35.33924102783203	0.0	2064.0	1976.0	2592.0	187	182	160	176	1540399621887	both
1970-01-01 00:00:18.801	0.0	0.25	0.0	0.0	3	80	-65	-5	-89	98466	527	0.06552284955978394	7.5156593322753915	0.0	0.0	-1062.0	-1155.0	-99312.0	783	-436.29766845703125	27.56936836242676	0.0	2104.0	2016.0	2584.0	190	183	158	173	1540416656982	both
1970-01-01 00:00:18.862	0.0	0.25	0.0	0.0	3	80	-63	-1	-91	98466	527	0.0640430822968483	1.9499567747116089	0.0	0.0	695.0	-876.0	-99305.0	782	-356.1615295410156	20.84305000305176	0.0	2056.0	1916.0	2560.0	191	179	168	168	1540446717651	both
1970-01-01 00:00:18.897	0.0	0.25	0.0	0.0	3	80	-69	1	-83	98493	528	0.06468376517295837	2.2424333095550537	0.0	0.0	1991.0	-754.0	-99358.0	781	-354.486328125	18.388383865356445	0.0	2012.0	1988.0	2568.0	188	181	166	174	1540463752410	both
1970-01-01 00:00:18.927	0.0	0.25	0.0	0.0	3	80	-69	13	-87	98476	527	0.06397029012441635	1.986851930618286	0.0	0.0	3189.0	-739.0	-99345.0	780	-350.0240783691406	15.200165748596193	0.0	2052.0	1964.0	2556.0	190	177	169	172	1540478782379	both
1970-01-01 00:00:18.992	0.0	0.25	0.0	0.0	3	80	-73	17	-89	98493	527	0.06443379074335097	1.4234081506729126	0.0	0.0	5748.0	-594.0	-99433.0	777	-380.1940002441406	1.6139397621154783	0.0	2016.0	2044.0	2560.0	188	178	170	179	1540509847503	both
1970-01-01 00:00:19.027	0.0	0.25	0.0	0.0	3	80	-67	13	-87	98490	528	0.06484723836183548	3.487562417984009	0.0	0.0	6983.0	-585.0	-99467.0	777	-431.01177978515625	0.23657628893852234	0.0	2012.0	2028.0	2556.0	188	178	172	178	1540526882568	both
1970-01-01 00:00:19.057	0.0	0.25	0.0	0.0	3	80	-68	18	-92	98466	527	0.06424020975828171	0.7781088948249817	0.0	0.0	7845.0	-580.0	-99473.0	776	-452.697021484375	0.9670141935348512	0.0	2008.0	2048.0	2564.0	190	177	173	178	1540541912841	both
1970-01-01 00:00:19.087	0.0	0.25	0.0	0.0	3	80	-65	21	-85	98508	527	0.06481123715639114	0.2366339862346649	0.0	0.0	8642.0	-602.0	-99463.0	775	-474.1883544921875	1.241203546524048	0.0	2008.0	2076.0	2568.0	190	176	176	178	1540556942749	both
1970-01-01 00:00:19.153	0.0	0.25	0.0	0.0	3	80	-70	28	-86	98490	527	0.06607157737016678	-0.3773469626903534	0.0	0.0	9908.0	-604.0	-99507.0	775	-558.778076171875	8.590598106384277	0.0	2012.0	2036.0	2572.0	188	180	172	181	1541123007904	both
1970-01-01 00:00:19.187	0.0	0.25	0.0	0.0	3	80	-65	25	-91	98466	527	0.06600023061037064	-0.9491143822669984	0.0	0.0	10314.0	-590.0	-99492.0	775	-597.274658203125	3.899364471435547	0.0	2072.0	2032.0	2564.0	190	179	173	179	1541141043090	both
1970-01-01 00:00:19.218	0.0	0.25	0.0	0.0	3	80	-69	25	-85	98487	527	0.06633191555738449	-1.2848879098892212	0.0	0.0	10510.0	-504.0	-99458.0	773	-628.25146484375	-0.8964645862579346	0.0	2044.0	2028.0	2584.0	192	180	174	178	1541155073242	both
1970-01-01 00:00:19.313	0.0	0.25	0.0	0.0	3	80	-69	27	-91	98478	527	0.06863722950220108	-0.05085112154483795	0.0	0.0	10187.0	-550.0	-99564.0	768	-762.8938598632812	7.409516334533691	0.0	2056.0	2064.0	2592.0	198	185	169	175	1541202168426	both
1970-01-01 00:00:19.343	0.0	0.25	0.0	0.0	3	80	-70	22	-86	98490	527	0.06960316002368927	-0.2309931069612503	0.0	0.0	9827.0	-599.0	-99513.0	769	-814.4159545898438	10.506583213806152	0.0	2068.0	2032.0	2576.0	207	178	173	165	1541217198791	both
1970-01-01 00:00:19.373	0.0	0.25	0.0	0.0	3	80	-67	27	-83	98454	527	0.07186444103717804	-0.38691604137420654	0.0	0.0	9403.0	-643.0	-99399.0	768	-851.3623046875	18.97393798828125	0.0	2116.0	1984.0	2580.0	206	181	170	166	1541231228881	both
1970-01-01 00:00:19.438	0.0	0.25	0.0	0.0	3	80	-63	29	-85	98454	527	0.0735502615571022	3.1180758476257324	0.0	0.0	8748.0	-1074.0	-99312.0	764	-954.8412475585938	22.72283935546875	0.0	2104.0	2104.0	2576.0	208	180	165	172	1541263293853	both
1970-01-01 00:00:19.474	0.0	0.25	0.0	0.0	3	80	-67	31	-87	98496	527	0.07357461005449295	3.1756775379180913	0.0	0.0	8727.0	-1118.0	-99317.0	763	-960.9869384765624	21.581830978393555	0.0	2080.0	2072.0	2572.0	206	182	165	173	1541265298797	both
1970-01-01 00:00:19.569	0.0	0.25	0.0	0.0	3	80	-67	23	-85	98476	527	0.07051981985569	1.1519690752029421	0.0	0.0	9115.0	-1738.0	-99264.0	757	-1031.812744140625	-39.98532485961914	0.0	2144.0	2116.0	2588.0	199	181	168	180	1541327424224	both
1970-01-01 00:00:19.631	0.0	0.25	0.0	0.0	3	80	-65	31	-83	98476	527	0.06844547390937805	1.956372857093811	0.0	0.0	9768.0	-1312.0	-99202.0	756	-1029.4129638671877	-49.15216445922852	0.0	2028.0	2084.0	2592.0	194	184	172	178	1541356484375	both
1970-01-01 00:00:19.666	0.0	0.25	0.0	0.0	3	80	-70	38	-84	98457	527	0.06890717893838882	1.4886854887008667	0.0	0.0	10152.0	-956.0	-99276.0	758	-1074.557373046875	-84.29413604736328	0.0	2136.0	2056.0	2604.0	191	184	170	179	1541373519561	both
1970-01-01 00:00:19.699	0.0	0.25	0.0	0.0	3	80	-70	26	-84	98490	527	0.06885729730129242	0.9693262577056884	0.0	0.0	10467.0	-677.0	-99297.0	760	-1109.148193359375	-98.37517547607422	0.0	2176.0	2020.0	2600.0	190	184	170	178	1541390554718	both
1970-01-01 00:00:19.729	0.0	0.25	0.0	0.0	3	80	-78	34	-80	98487	527	0.06937900185585022	0.7935859560966492	0.0	0.0	10703.0	-346.0	-99327.0	760	-1112.382568359375	-90.07181549072266	0.0	2152.0	2016.0	2588.0	188	185	172	178	1541405584655	both
1970-01-01 00:00:19.764	0.0	0.25	0.0	0.0	3	80	-74	32	-86	98484	527	0.07038737833499907	0.6065082550048828	0.0	0.0	10946.0	30.0	-99220.0	763	-1130.988525390625	-75.62208557128906	0.0	2112.0	2072.0	2576.0	196	176	179	169	1541422619903	both
1970-01-01 00:00:19.829	0.0	0.25	0.0	0.0	3	80	-68	38	-82	98481	527	0.07654578983783722	-12.321589469909668	0.0	0.0	10871.0	247.0	-99238.0	770	-1149.7745361328125	-9.16460132598877	0.0	2108.0	2052.0	2576.0	193	180	170	171	1541454684997	both
1970-01-01 00:00:19.860	0.0	0.25	0.0	0.0	3	80	-65	29	-81	98502	527	0.07625071704387665	-13.129083633422852	0.0	0.0	10750.0	275.0	-99217.0	774	-1154.3450927734375	-2.543242931365967	0.0	2060.0	2028.0	2584.0	195	177	172	166	1541469715179	both
1970-01-01 00:00:19.889	0.0	0.25	0.0	0.0	3	80	-68	32	-84	98473	527	0.07600601017475128	-15.150962829589846	0.0	0.0	10646.0	377.0	-99153.0	775	-1149.9259033203125	-8.301641464233397	0.0	2008.0	2008.0	2572.0	196	179	171	166	1541483745178	both
1970-01-01 00:00:21.078	0.0	-0.25	0.0	0.0	3	79	-84	0	-100	98481	527	0.10461828857660294	-30.47531700134277	0.0	0.0	-368.0	-31.0	-99569.0	767	-150.2279052734375	106.996337890625	0.0	2084.0	2028.0	2552.0	178	178	173	180	1542599933532	both
1970-01-01 00:00:21.173	0.0	-0.25	0.0	0.0	3	79	-70	-8	-98	98478	527	0.10618528723716736	-33.769115447998054	0.0	0.0	-2803.0	180.0	-99688.0	760	-75.84840393066406	96.15787506103516	0.0	2124.0	2028.0	2548.0	180	182	174	180	1543182028839	both
1970-01-01 00:00:21.203	0.0	-0.25	0.0	0.0	3	79	-72	-4	-94	98487	527	0.1067940592765808	-34.11541748046875	0.0	0.0	-3470.0	285.0	-99727.0	757	-8.259739875793457	100.80353546142578	0.0	2156.0	2068.0	2572.0	181	183	175	180	1543196058959	both
1970-01-01 00:00:21.234	0.0	-0.25	0.0	0.0	3	79	-76	-6	-98	98478	527	0.1088111326098442	-35.22817611694336	0.0	0.0	-4109.0	345.0	-99771.0	755	10.861734390258787	103.83268737792969	0.0	2132.0	2100.0	2580.0	180	185	173	181	1543211089141	both
1970-01-01 00:00:21.264	0.0	-0.25	0.0	0.0	3	79	-75	-9	-101	98476	527	0.1100141629576683	-35.92555618286133	0.0	0.0	-4603.0	400.0	-99808.0	753	34.813968658447266	109.72762298583984	0.0	2080.0	2096.0	2592.0	181	183	176	181	1543226119293	both
1970-01-01 00:00:21.294	0.0	-0.25	0.0	0.0	3	79	-74	-12	-96	98473	527	0.11096733063459396	-36.28955078125	0.0	0.0	-5013.0	386.0	-99803.0	752	57.18305969238281	115.91075134277344	0.0	2028.0	2076.0	2588.0	185	178	178	179	1543240149291	both
1970-01-01 00:00:21.329	0.0	-0.25	0.0	0.0	3	79	-74	-12	-98	98484	527	0.11148709058761597	-38.09987258911133	0.0	0.0	-5376.0	326.0	-99894.0	750	109.49907684326172	106.63115692138672	0.0	2100.0	2068.0	2580.0	179	183	173	186	1543258184417	both
1970-01-01 00:00:21.359	0.0	-0.25	0.0	0.0	3	79	-78	-14	-96	98505	527	0.1119239628314972	-37.8575439453125	0.0	0.0	-5610.0	280.0	-99940.0	749	129.82168579101562	109.2707748413086	0.0	2068.0	2076.0	2588.0	181	180	176	184	1543272214477	both
1970-01-01 00:00:21.420	0.0	-0.25	0.0	0.0	3	79	-70	-14	-100	98473	527	0.11447309702634813	-39.90913391113281	0.0	0.0	-6107.0	144.0	-100012.0	749	222.42481994628903	112.96763610839844	0.0	2016.0	2072.0	2564.0	180	179	175	184	1543302274902	both
1970-01-01 00:00:21.455	0.0	-0.25	0.0	0.0	3	79	-75	-17	-103	98478	527	0.11646153032779695	-40.667213439941406	0.0	0.0	-6300.0	26.0	-99941.0	748	271.68914794921875	118.74295043945312	0.0	2072.0	2064.0	2564.0	181	178	175	185	1543319309783	both
1970-01-01 00:00:21.490	0.0	-0.25	0.0	0.0	3	79	-78	-14	-96	98478	527	0.11709454655647278	-41.744056701660156	0.0	0.0	-6436.0	-142.0	-99970.0	747	318.5162658691406	111.78477478027344	0.0	2096.0	2020.0	2572.0	179	178	174	188	1543336344879	both
1970-01-01 00:00:21.521	0.0	-0.25	0.0	0.0	3	79	-68	-14	-100	98478	527	0.11798109114170074	-42.2696533203125	0.0	0.0	-6506.0	-279.0	-99974.0	747	359.766357421875	108.74030303955078	0.0	2092.0	2044.0	2556.0	180	177	174	188	1543351374938	both
1970-01-01 00:00:21.566	0.0	-0.25	0.0	0.0	3	79	-72	-18	-96	98481	527	0.12025399506092073	-43.63206100463867	0.0	0.0	-6536.0	-419.0	-99973.0	746	397.3416748046875	109.36869049072266	0.0	2060.0	2016.0	2584.0	182	175	176	187	1543360395233	both
1970-01-01 00:00:21.660	0.0	-0.25	0.0	0.0	3	79	-75	-21	-101	98467	527	0.12542520463466644	-48.43584442138672	0.0	0.0	-6501.0	-920.0	-99975.0	743	605.0507202148438	100.26297760009766	0.0	2060.0	2092.0	2552.0	179	175	175	192	1543419515472	both
1970-01-01 00:00:21.690	0.0	-0.25	0.0	0.0	3	79	-70	-16	-102	98490	527	0.12691405415534973	-49.90784072875977	0.0	0.0	-6466.0	-932.0	-99989.0	743	664.597900390625	86.23240661621094	0.0	2056.0	2096.0	2576.0	179	173	179	190	1543434545684	both
1970-01-01 00:00:21.720	0.0	-0.25	0.0	0.0	3	79	-72	-20	-100	98493	527	0.12879613041877747	-51.025367736816406	0.0	0.0	-6412.0	-892.0	-99977.0	742	720.5055541992188	75.83525848388672	0.0	2056.0	2080.0	2592.0	181	171	182	187	1543449575622	both
1970-01-01 00:00:21.821	0.0	-0.25	0.0	0.0	3	79	-67	-13	-97	98478	527	0.13293565809726715	-53.85011672973633	0.0	0.0	-6156.0	-558.0	-100027.0	741	847.1085815429688	61.31959533691406	0.0	1972.0	2052.0	2564.0	174	174	180	192	1543498676239	both
1970-01-01 00:00:21.852	0.0	-0.25	0.0	0.0	3	79	-74	-14	-98	98490	527	0.13310110569000244	-54.12840270996094	0.0	0.0	-6078.0	-487.0	-100004.0	740	868.193603515625	51.23771667480469	0.0	1988.0	2060.0	2564.0	175	171	183	191	1543512706024	both
1970-01-01 00:00:21.946	0.0	-0.25	0.0	0.0	3	79	-74	-14	-98	98502	527	0.13931740820407867	-57.17721939086914	0.0	0.0	-5666.0	-15.0	-99979.0	735	989.0897827148438	39.28756713867188	0.0	2008.0	2028.0	2568.0	174	173	186	192	1543559801330	both
1970-01-01 00:00:21.976	0.0	-0.25	0.0	0.0	3	79	-75	-19	-95	98484	527	0.13998252153396604	-57.64967346191406	0.0	0.0	-5620.0	63.0	-99982.0	734	1007.1692504882812	39.41923522949219	0.0	2068.0	2024.0	2560.0	174	172	186	192	1543573831298	both
1970-01-01 00:00:22.041	0.0	-0.25	0.0	0.0	3	79	-72	-20	-100	98493	527	0.14201997220516205	-58.4532356262207	0.0	0.0	-5606.0	170.0	-99952.0	729	1039.565185546875	44.76042175292969	0.0	2076.0	2016.0	2568.0	173	173	186	196	1543605896453	both
1970-01-01 00:00:22.071	0.0	-0.25	0.0	0.0	3	79	-74	-16	-98	98499	527	0.14351119101047516	-59.3734130859375	0.0	0.0	-5564.0	207.0	-99946.0	726	1066.193115234375	42.91435241699219	0.0	2076.0	2032.0	2564.0	173	173	189	195	1543620926696	both
1970-01-01 00:00:22.135	0.0	-0.25	0.0	0.0	3	79	-79	-13	-87	98496	527	0.1438041776418686	-59.28408432006836	0.0	0.0	-5536.0	267.0	-99858.0	722	1072.1650390625	47.97614288330078	0.0	1956.0	2048.0	2580.0	182	166	195	189	1543649987121	both
1970-01-01 00:00:22.167	0.0	-0.25	0.0	0.0	3	79	-72	-16	-94	98508	527	0.14542002975940704	-60.08547592163086	0.0	0.0	-5533.0	228.0	-99829.0	719	1101.071533203125	50.976951599121094	0.0	2040.0	2056.0	2564.0	177	170	192	194	1544202021911	both
1970-01-01 00:00:22.197	0.0	-0.25	0.0	0.0	3	79	-76	-14	-90	98478	527	0.14902491867542267	-61.450599670410156	0.0	0.0	-5510.0	221.0	-99815.0	717	1154.57373046875	49.54443740844727	0.0	1980.0	2064.0	2576.0	177	169	193	195	1544217052276	both
1970-01-01 00:00:22.228	0.0	-0.25	0.0	0.0	3	79	-74	-18	-94	98484	527	0.14884473383426666	-61.31858444213867	0.0	0.0	-5493.0	197.0	-99801.0	714	1216.200439453125	49.30806350708008	0.0	1960.0	2064.0	2584.0	175	170	192	197	1544232082061	both
1970-01-01 00:00:22.327	0.0	-0.25	0.0	0.0	3	79	-74	-14	-96	98493	527	0.15620195865631106	-62.59208679199219	0.0	0.0	-5492.0	140.0	-99780.0	712	1320.1546630859375	59.42349624633789	0.0	1956.0	2040.0	2596.0	174	170	191	197	1544281182708	both
1970-01-01 00:00:22.393	0.0	-0.25	0.0	0.0	3	79	-73	-15	-95	98470	527	0.155717670917511	-63.90351104736328	0.0	0.0	-5622.0	71.0	-99763.0	711	1304.864501953125	34.82511138916016	0.0	1952.0	2052.0	2580.0	175	169	190	197	1544313247985	both
1970-01-01 00:00:22.457	0.0	-0.25	0.0	0.0	3	79	-71	-17	-91	98464	527	0.15581732988357544	-64.37825775146484	0.0	0.0	-5875.0	100.0	-99780.0	712	1474.89208984375	24.06035041809082	0.0	1948.0	2028.0	2592.0	172	171	188	197	1544344312744	both
1970-01-01 00:00:23.773	0.0	-0.25	0.0	0.0	3	78	-69	11	-93	98487	527	0.17274509370326996	-73.26213073730469	0.0	0.0	434.0	605.0	-99690.0	742	103.61053466796876	-16.16667366027832	0.0	2088.0	2024.0	2572.0	176	166	193	189	1545521626464	both
1970-01-01 00:00:23.873	0.0	-0.25	0.0	0.0	3	77	-66	-2	-90	98496	526	0.1692451536655426	-72.57838439941406	0.0	0.0	-2008.0	460.0	-99687.0	739	82.2104721069336	-7.244511604309082	0.0	2044.0	2076.0	2572.0	180	173	185	187	1545570726989	both
1970-01-01 00:00:23.907	0.0	-0.25	0.0	0.0	3	77	-66	-2	-84	98499	526	0.1682008057832718	-72.21244049072266	0.0	0.0	-3500.0	407.0	-99673.0	740	87.205810546875	-1.2991580963134766	0.0	2076.0	2080.0	2580.0	180	176	180	186	1545588762084	both
1970-01-01 00:00:23.938	0.0	-0.25	0.0	0.0	3	77	-64	-8	-92	98470	526	0.16717226803302765	-72.57128143310547	0.0	0.0	-4793.0	376.0	-99647.0	740	92.01683044433594	-3.1671657562255864	0.0	2056.0	2080.0	2576.0	180	177	181	184	1545602792083	both
1970-01-01 00:00:23.972	0.0	-0.25	0.0	0.0	3	77	-68	-10	-90	98476	526	0.16584458947181702	-72.06073760986328	0.0	0.0	-6186.0	473.0	-99676.0	740	104.02508544921876	-0.5170083045959473	0.0	2068.0	2092.0	2568.0	178	183	177	185	1545619827117	both
1970-01-01 00:00:24.003	0.0	-0.25	0.0	0.0	3	77	-72	-12	-92	98496	526	0.16519764065742493	-71.57374572753906	0.0	0.0	-7284.0	474.0	-99686.0	741	125.02104949951172	8.751444816589355	0.0	2048.0	2084.0	2564.0	184	177	182	181	1545634857269	both
1970-01-01 00:00:24.093	0.0	-0.25	0.0	0.0	3	77	-68	-22	-88	98476	526	0.1630697101354599	-71.48797607421875	0.0	0.0	-9593.0	502.0	-99654.0	741	227.7124938964844	-0.6070482730865479	0.0	2032.0	1984.0	2596.0	180	183	176	189	1545678947631	both
1970-01-01 00:00:24.124	0.0	-0.25	0.0	0.0	3	77	-65	-21	-91	98478	526	0.16300976276397705	-71.51715850830078	0.0	0.0	-10134.0	467.0	-99685.0	740	279.7452392578125	-2.9891157150268555	0.0	2052.0	1980.0	2588.0	182	182	179	188	1545693977630	both
1970-01-01 00:00:24.158	0.0	-0.25	0.0	0.0	3	77	-66	-18	-90	98473	526	0.16107667982578278	-71.08304595947266	0.0	0.0	-10580.0	520.0	-99694.0	742	319.6235046386719	-1.9468746185302732	0.0	2028.0	2012.0	2584.0	180	182	180	187	1546246012786	both
1970-01-01 00:00:24.220	0.0	-0.25	0.0	0.0	3	77	-69	-25	-89	98490	526	0.16110160946846008	-70.34966278076172	0.0	0.0	-11019.0	428.0	-99561.0	744	407.70703125	13.340516090393065	0.0	2048.0	1968.0	2596.0	189	172	188	180	1546275072967	both
1970-01-01 00:00:24.285	0.0	-0.25	0.0	0.0	3	77	-65	-23	-93	98478	526	0.15845997631549835	-70.21973419189453	0.0	0.0	-10983.0	306.0	-99584.0	747	501.322021484375	8.702831268310549	0.0	2048.0	1972.0	2592.0	181	173	186	185	1546307138183	both
1970-01-01 00:00:24.318	0.0	-0.25	0.0	0.0	3	77	-67	-29	-89	98481	526	0.1584262251853943	-69.86981201171875	0.0	0.0	-10841.0	245.0	-99579.0	748	542.5640869140625	20.816415786743164	0.0	2004.0	2056.0	2576.0	183	170	187	186	1546324173248	both
1970-01-01 00:00:24.450	0.0	-0.25	0.0	0.0	3	77	-66	-22	-96	98481	526	0.15492430329322815	-69.37046813964844	0.0	0.0	-9861.0	59.0	-99528.0	751	712.2415161132812	24.44548797607422	0.0	1980.0	2076.0	2584.0	176	170	187	191	1546388303710	both
1970-01-01 00:00:24.609	0.0	-0.25	0.0	0.0	3	77	-66	-22	-90	98461	526	0.15873870253562927	-69.48014068603516	0.0	0.0	-8994.0	62.0	-99442.0	762	923.7615966796876	26.57026672363281	0.0	2040.0	2048.0	2564.0	173	165	187	190	1546466463897	both
1970-01-01 00:00:24.705	0.0	-0.25	0.0	0.0	3	77	-65	-19	-93	98487	526	0.15843281149864194	-69.22360992431639	0.0	0.0	-8834.0	-64.0	-99380.0	764	1008.0169067382812	35.7284049987793	0.0	2072.0	2052.0	2556.0	178	162	189	188	1546513559112	both
1970-01-01 00:00:24.834	0.0	-0.25	0.0	0.0	3	77	-68	-24	-88	98499	526	0.15752340853214264	-69.13832855224611	0.0	0.0	-8729.0	-200.0	-99418.0	764	1099.740234375	38.26887130737305	0.0	2056.0	2056.0	2572.0	174	163	190	191	1546576689819	both
1970-01-01 00:00:24.900	0.0	-0.25	0.0	0.0	3	77	-62	-24	-86	98487	526	0.1511758118867874	-68.07099914550781	0.0	0.0	-8702.0	-294.0	-99392.0	764	1087.8453369140623	25.3173885345459	0.0	2020.0	2036.0	2584.0	178	162	189	190	1546608754760	both
1970-01-01 00:00:25.062	0.0	-0.25	0.0	0.0	3	77	-67	-23	-87	98476	526	0.15833339095115662	-70.92664337158203	0.0	0.0	-8666.0	-235.0	-99553.0	766	1325.52587890625	-6.102185249328612	0.0	2044.0	2004.0	2564.0	172	167	185	197	1546686915435	both
1970-01-01 00:00:25.095	0.0	-0.25	0.0	0.0	3	77	-65	-27	-87	98499	526	0.1586918979883194	-71.3298568725586	0.0	0.0	-8711.0	-334.0	-99603.0	765	1371.350830078125	-20.835960388183594	0.0	2012.0	2004.0	2560.0	173	166	188	196	1546704950347	both
1970-01-01 00:00:25.125	0.0	-0.25	0.0	0.0	3	77	-69	-23	-89	98464	526	0.15718193352222445	-71.1906967163086	0.0	0.0	-8811.0	-465.0	-99635.0	765	1388.1646728515625	-22.008066177368164	0.0	2004.0	2032.0	2564.0	175	167	184	196	1546718980468	both
1970-01-01 00:00:25.193	0.0	-0.25	0.0	0.0	3	77	-66	-28	-86	98484	526	0.15266229212284088	-71.69251251220703	0.0	0.0	-9194.0	-725.0	-99686.0	763	1402.5517578125	-46.66448974609375	0.0	1944.0	2052.0	2564.0	175	171	182	197	1547286045806	both
1970-01-01 00:00:25.225	0.0	-0.25	0.0	0.0	3	77	-65	-29	-85	98473	526	0.14839322865009308	-71.24923706054688	0.0	0.0	-9417.0	-802.0	-99698.0	762	1386.3048095703125	-56.03115844726562	0.0	2036.0	2028.0	2576.0	176	169	183	197	1547303080841	both
1970-01-01 00:00:25.256	0.0	-0.25	0.0	0.0	3	77	-72	-24	-86	98449	526	0.1480109840631485	-71.27616882324219	0.0	0.0	-9583.0	-821.0	-99694.0	764	1398.3475341796875	-47.63018417358398	0.0	1976.0	2080.0	2576.0	178	169	184	193	1547318111328	both
1970-01-01 00:00:25.291	0.0	-0.25	0.0	0.0	3	77	-71	-27	-89	98473	526	0.147274449467659	-71.43953704833984	0.0	0.0	-9729.0	-782.0	-99704.0	764	1430.39404296875	-56.12194442749024	0.0	2072.0	2036.0	2556.0	176	169	185	194	1547335145996	both
1970-01-01 00:00:25.321	0.0	-0.25	0.0	0.0	3	77	-73	-31	-87	98493	526	0.14654041826725006	-71.54478454589844	0.0	0.0	-9775.0	-636.0	-99773.0	764	1453.5692138671875	-57.44366836547852	0.0	2028.0	2096.0	2556.0	171	173	182	198	1547350176147	both
1970-01-01 00:00:25.386	0.0	-0.25	0.0	0.0	3	77	-70	-32	-84	98487	526	0.14463165402412415	-71.40927124023438	0.0	0.0	-9749.0	-184.0	-99817.0	763	1532.50634765625	-50.26297378540039	0.0	1992.0	2068.0	2552.0	171	173	184	198	1547381241210	both
1970-01-01 00:00:26.615	0.0	0.25	0.0	0.0	3	77	-63	5	-89	98499	526	0.12080396711826324	-68.12691497802734	0.0	0.0	1576.0	-870.0	-99757.0	752	134.56434631347656	-26.22158050537109	0.0	2020.0	2088.0	2584.0	186	172	183	186	1548517469940	both
1970-01-01 00:00:26.710	0.0	0.25	0.0	0.0	3	77	-64	16	-84	98487	526	0.11727643758058548	-66.09071350097656	0.0	0.0	4131.0	-806.0	-99629.0	747	48.55118179321289	-30.721721649169922	0.0	1988.0	2104.0	2584.0	181	169	183	192	1548563565216	both
1970-01-01 00:00:26.740	0.0	0.25	0.0	0.0	3	77	-64	14	-88	98470	526	0.11586929857730865	-66.02954864501953	0.0	0.0	4896.0	-764.0	-99626.0	746	17.497282028198242	-43.51258087158203	0.0	1992.0	2072.0	2580.0	180	169	183	192	1548578595275	both
1970-01-01 00:00:26.771	0.0	0.25	0.0	0.0	3	77	-72	20	-84	98476	526	0.11473032087087633	-65.91311645507811	0.0	0.0	5522.0	-696.0	-99581.0	746	-13.063084602355955	-52.40448379516602	0.0	2012.0	2020.0	2576.0	181	168	184	189	1548593625457	both
1970-01-01 00:00:26.800	0.0	0.25	0.0	0.0	3	77	-69	25	-91	98481	526	0.11415571719408035	-65.55233001708984	0.0	0.0	6028.0	-640.0	-99558.0	745	-44.38789749145508	-51.43447494506836	0.0	2064.0	2000.0	2584.0	180	170	183	189	1548608655609	both
1970-01-01 00:00:26.831	0.0	0.25	0.0	0.0	3	77	-70	20	-88	98490	526	0.11263740062713624	-65.62758636474611	0.0	0.0	6465.0	-509.0	-99516.0	745	-81.1518325805664	-58.79026412963867	0.0	2108.0	2020.0	2564.0	182	168	187	185	1548622685668	both
